player_id,year,yards,tds,att,comp,playoff_games,playoff_wins,pb_games,max_wins
FoutDa00,1985,37492,228,4810,2839,7,3,6,3
FoutDa00,1986,40523,244,5240,3091,7,3,6,3
FoutDa00,1987,43040,254,5604,3297,7,3,6,3
FullSt00,1979,1484,6,270,146,0,0,0,1
FullSt00,1980,3734,16,590,339,0,0,0,1
FullSt00,1981,4668,19,724,416,0,0,0,1
FullSt00,1982,5333,22,817,465,0,0,0,1
FullSt00,1983,5333,22,817,465,0,0,0,1
FullSt00,1984,5928,25,895,518,2,1,0,1
FullSt00,1985,6705,26,1002,571,2,1,0,1
FullSt00,1986,7156,28,1066,605,2,1,0,1
GannRi00,1987,18,0,6,2,0,0,0,4
GannRi00,1988,108,0,21,9,0,0,0,4
GannRi00,1989,108,0,21,9,0,0,0,4
GannRi00,1990,2386,16,370,191,0,0,0,4
GannRi00,1991,4552,28,724,402,0,0,0,4
GannRi00,1992,6457,40,1003,561,0,0,0,4
GannRi00,1993,7161,43,1128,635,0,0,0,4
GannRi00,1994,7161,43,1128,635,0,0,0,4
GannRi00,1995,7218,43,1139,642,0,0,0,4
GannRi00,1996,7709,49,1229,696,0,0,0,4
GannRi00,1997,8853,56,1404,794,0,0,0,4
GannRi00,1998,11158,66,1758,1000,0,0,0,4
GannRi00,1999,14998,90,2273,1304,0,0,1,4
GannRi00,2000,18428,118,2746,1588,2,1,2,4
GannRi00,2001,22256,145,3295,1949,4,2,3,4
GannRi00,2002,26945,171,3913,2367,7,4,4,4
GannRi00,2003,28219,177,4138,2492,7,4,4,4
GannRi00,2004,28743,180,4206,2533,7,4,4,4
GarcJe00,1999,2544,11,375,225,0,0,0,2
GarcJe00,2000,6822,42,936,580,0,0,1,2
GarcJe00,2001,10360,74,1440,896,1,0,2,2
GarcJe00,2002,13704,95,1968,1224,3,1,3,2
GarcJe00,2003,16408,113,2360,1449,3,1,3,2
GarcJe00,2004,18139,123,2612,1593,3,1,3,2
GarcJe00,2005,19076,126,2785,1695,3,1,3,2
GarcJe00,2006,20385,136,2973,1811,5,2,3,2
GarcJe00,2007,22825,149,3300,2020,6,2,4,2
GarcJe00,2008,25537,161,3676,2264,6,2,4,2
GaroJi00,2014,182,1,27,19,0,0,0,4
GaroJi00,2015,188,1,31,20,0,0,0,4
GaroJi00,2016,690,5,94,63,0,0,0,4
GaroJi00,2017,2250,12,272,183,0,0,0,4
GaroJi00,2018,2968,17,361,236,0,0,0,4
GaroJi00,2019,6946,44,837,565,3,2,0,4
GaroJi00,2020,8042,51,977,659,3,2,0,4
GaroJi00,2021,11852,71,1418,960,6,4,0,4
GarrDa00,2002,231,1,46,23,0,0,0,1
GarrDa00,2003,317,2,58,32,0,0,0,1
GarrDa00,2004,691,4,130,70,0,0,0,1
GarrDa00,2005,1808,8,298,168,0,0,0,1
GarrDa00,2006,3543,18,539,313,0,0,0,1
GarrDa00,2007,6052,36,864,521,2,1,0,1
GarrDa00,2008,9672,51,1399,856,2,1,0,1
GarrDa00,2009,13269,66,1915,1170,2,1,1,1
GarrDa00,2010,16003,89,2281,1406,2,1,1,1
GeorJe00,1990,2152,16,334,181,0,0,0,1
GeorJe00,1991,5062,26,819,473,0,0,0,1
GeorJe00,1992,7025,33,1125,640,0,0,0,1
GeorJe00,1993,9551,41,1532,874,0,0,0,1
GeorJe00,1994,13285,64,2056,1196,0,0,0,1
GeorJe00,1995,17428,88,2613,1532,1,0,0,1
GeorJe00,1996,18126,91,2712,1588,1,0,0,1
GeorJe00,1997,22043,120,3233,1878,1,0,0,1
GeorJe00,1998,23229,124,3402,1971,1,0,0,1
GeorJe00,1999,26045,147,3731,2162,3,1,0,1
GeorJe00,2000,27434,154,3925,2275,3,1,0,1
GeorJe00,2001,27602,154,3967,2298,3,1,0,1
GoffJa00,2016,1089,5,205,112,0,0,0,2
GoffJa00,2017,4893,33,682,408,1,0,1,2
GoffJa00,2018,9581,65,1243,772,4,2,2,2
GoffJa00,2019,14219,87,1869,1166,4,2,2,2
GoffJa00,2020,18171,107,2421,1536,5,2,2,2
GoffJa00,2021,21416,126,2915,1868,5,2,2,2
GrahOt00,1950,1943,14,253,137,2,2,1,4
GrahOt00,1951,4148,31,518,284,3,2,2,4
GrahOt00,1952,6964,51,882,465,4,2,3,4
GrahOt00,1953,9686,62,1140,632,5,2,4,4
GrahOt00,1954,11778,73,1380,774,6,3,5,4
GrahOt00,1955,13499,88,1565,872,7,4,5,4
GrbaEl00,1994,393,2,50,35,0,0,0,1
GrbaEl00,1995,1862,10,233,162,0,0,0,1
GrbaEl00,1996,3098,18,430,284,0,0,0,1
GrbaEl00,1997,5041,29,744,463,1,0,0,1
GrbaEl00,1998,6183,34,932,561,1,0,0,1
GrbaEl00,1999,9572,56,1431,855,1,0,0,1
GrbaEl00,2000,13741,84,1978,1181,1,0,1,1
GrbaEl00,2001,16774,99,2445,1446,3,1,1,1
GrieBo00,1970,2019,12,245,142,1,0,1,6
GrieBo00,1971,4108,31,508,287,4,2,2,6
GrieBo00,1972,4746,35,605,340,5,3,2,6
GrieBo00,1973,6168,52,823,456,8,6,3,6
GrieBo00,1974,8136,68,1076,608,9,6,4,6
GrieBo00,1975,9829,82,1267,726,9,6,4,6
GrieBo00,1976,11926,93,1539,888,9,6,4,6
GrieBo00,1977,14178,115,1846,1068,9,6,5,6
GrieBo00,1978,15969,126,2081,1216,10,6,6,6
GrieBo00,1979,18129,140,2391,1392,11,6,6,6
GrieBo00,1980,18919,146,2491,1453,11,6,6,6
GrosRe00,2003,437,2,72,38,0,0,0,2
GrosRe00,2004,1044,3,156,85,0,0,0,2
GrosRe00,2005,1303,4,195,105,1,0,0,2
GrosRe00,2006,4496,27,675,367,4,2,0,2
GrosRe00,2007,5907,31,900,489,4,2,0,2
GrosRe00,2008,6164,33,962,521,4,2,0,2
GrosRe00,2009,6197,33,971,524,4,2,0,2
GrosRe00,2010,7081,40,1104,598,4,2,0,2
GrosRe00,2011,10232,56,1562,863,4,2,0,2
HadePa00,1976,896,8,105,60,2,1,0,2
HadePa00,1977,2447,19,321,182,3,1,1,2
HadePa00,1978,5442,32,765,411,5,2,1,2
HadePa00,1979,7296,43,1055,574,5,2,1,2
HadePa00,1980,7481,43,1096,593,5,2,1,2
HadePa00,1981,9296,52,1363,731,5,2,1,2
HarbJi00,1987,62,0,11,8,0,0,0,2
HarbJi00,1988,576,0,108,55,0,0,0,2
HarbJi00,1989,1780,5,286,166,0,0,0,2
HarbJi00,1990,3958,15,598,346,0,0,0,2
HarbJi00,1991,7079,30,1076,621,1,0,0,2
HarbJi00,1992,9565,43,1434,823,1,0,0,2
HarbJi00,1993,11567,50,1759,1023,1,0,0,2
HarbJi00,1994,13007,59,1961,1148,1,0,0,2
HarbJi00,1995,15582,76,2275,1348,4,2,1,2
HarbJi00,1996,18212,89,2680,1580,5,2,1,2
HarbJi00,1997,20272,99,2989,1769,5,2,1,2
HarbJi00,1998,22111,111,3282,1933,5,2,1,2
HarbJi00,1999,24872,121,3716,2182,5,2,1,2
HarbJi00,2000,26288,129,3918,2305,5,2,1,2
HarrJa01,1970,338,3,50,24,0,0,0,1
HarrJa01,1971,850,4,153,75,0,0,0,1
HarrJa01,1972,850,4,153,75,0,0,0,1
HarrJa01,1973,918,4,164,82,0,0,0,1
HarrJa01,1974,2462,15,362,188,2,1,1,1
HarrJa01,1975,4610,29,647,345,3,1,1,1
HarrJa01,1976,6070,37,805,436,3,1,1,1
HarrJa01,1977,7310,42,1016,545,3,1,1,1
HarrJa01,1978,7828,44,1104,587,3,1,1,1
HarrJa01,1979,7866,44,1113,592,3,1,1,1
HassMa00,1999,41,1,10,3,0,0,0,5
HassMa00,2000,145,2,29,13,0,0,0,5
HassMa00,2001,2168,9,350,189,0,0,0,5
HassMa00,2002,5243,24,769,456,0,0,0,5
HassMa00,2003,9084,50,1282,769,1,0,1,5
HassMa00,2004,12466,72,1756,1048,2,0,1,5
HassMa00,2005,15925,96,2205,1342,5,2,2,5
HassMa00,2006,18367,114,2576,1552,7,3,2,5
HassMa00,2007,22333,142,3138,1904,9,4,3,5
HassMa00,2008,23549,147,3347,2013,9,4,3,5
HassMa00,2009,26578,164,3835,2306,9,4,3,5
HassMa00,2010,29579,176,4279,2572,11,5,3,5
HassMa00,2011,33150,194,4797,2891,11,5,3,5
HassMa00,2012,34517,201,5018,3029,11,5,3,5
HassMa00,2013,34647,201,5030,3036,11,5,3,5
HassMa00,2014,34948,203,5074,3066,11,5,3,5
HassMa00,2015,36638,212,5330,3222,11,5,3,5
HostJe00,1988,244,1,29,16,0,0,0,4
HostJe00,1989,538,4,68,36,0,0,0,4
HostJe00,1990,1152,7,155,83,3,3,0,4
HostJe00,1991,3184,12,440,262,3,3,0,4
HostJe00,1992,4409,20,632,365,3,3,0,4
HostJe00,1993,7651,34,1051,601,5,4,0,4
HostJe00,1994,10985,54,1506,864,5,4,1,4
HostJe00,1995,12983,66,1792,1036,5,4,1,4
HostJe00,1996,15531,89,2194,1278,5,4,1,4
HostJe00,1997,16430,94,2338,1357,5,4,1,4
HumpSt00,1989,91,1,10,5,0,0,0,3
HumpSt00,1990,1106,4,166,96,0,0,0,3
HumpSt00,1991,1106,4,166,96,0,0,0,3
HumpSt00,1992,4462,20,620,359,2,1,0,3
HumpSt00,1993,6443,32,944,532,2,1,0,3
HumpSt00,1994,9652,49,1397,796,5,3,0,3
HumpSt00,1995,13033,66,1875,1078,6,3,0,3
HumpSt00,1996,15703,84,2291,1310,6,3,0,3
HumpSt00,1997,17191,89,2516,1431,6,3,0,3
JackLa00,2018,1201,6,170,99,1,0,0,1
JackLa00,2019,4328,42,571,364,2,0,1,1
JackLa00,2020,7085,68,947,606,4,1,1,1
JackLa00,2021,9967,84,1329,852,4,1,2,1
JawoRo00,1974,144,0,24,10,0,0,0,4
JawoRo00,1975,446,0,72,34,1,1,0,4
JawoRo00,1976,719,1,124,54,1,1,0,4
JawoRo00,1977,2902,19,470,220,1,1,0,4
JawoRo00,1978,5389,35,868,426,2,1,0,4
JawoRo00,1979,8058,53,1242,616,4,2,0,4
JawoRo00,1980,11587,80,1693,873,7,4,1,4
JawoRo00,1981,14682,103,2154,1123,8,4,1,4
JawoRo00,1982,16758,115,2440,1290,8,4,1,4
JawoRo00,1983,20073,135,2886,1525,8,4,1,4
JawoRo00,1984,22827,151,3313,1759,8,4,1,4
JawoRo00,1985,26277,168,3797,2014,8,4,1,4
JawoRo00,1986,27682,176,4042,2142,8,4,1,4
JawoRo00,1987,27682,176,4042,2142,8,4,1,4
JawoRo00,1988,27805,177,4056,2151,8,4,1,4
JawoRo00,1989,28190,179,4117,2187,8,4,1,4
JohnBr00,1994,150,0,37,22,0,0,0,4
JohnBr00,1995,422,0,73,47,0,0,0,4
JohnBr00,1996,2680,17,384,242,1,0,0,4
JohnBr00,1997,5716,37,836,517,1,0,0,4
JohnBr00,1998,6463,44,937,582,1,0,0,4
JohnBr00,1999,10468,68,1456,898,3,1,1,4
JohnBr00,2000,12973,79,1821,1126,3,1,1,4
JohnBr00,2001,16379,92,2380,1466,4,1,1,4
JohnBr00,2002,19428,114,2831,1747,7,4,2,4
JohnBr00,2003,23239,140,3401,2101,7,4,2,4
JohnBr00,2004,23913,143,3504,2166,7,4,2,4
JohnBr00,2005,25798,155,3798,2350,7,4,2,4
JohnBr00,2006,28548,164,4237,2620,7,4,2,4
JohnBr00,2007,28627,164,4248,2627,7,4,2,4
JohnBr00,2008,29054,166,4326,2668,7,4,2,4
KaepCo00,2011,35,0,5,3,0,0,0,4
KaepCo00,2012,1849,10,223,139,3,2,0,4
KaepCo00,2013,5046,31,639,382,6,4,0,4
KaepCo00,2014,8415,50,1117,671,6,4,0,4
KaepCo00,2015,10030,56,1361,815,6,4,0,4
KaepCo00,2016,12271,72,1692,1011,6,4,0,4
KappJo00,1967,1386,8,214,102,0,0,0,2
KappJo00,1968,3081,18,462,231,1,0,0,2
KappJo00,1969,4807,37,699,351,4,2,1,2
KappJo00,1970,5911,40,918,449,4,2,1,2
KeenCa00,2013,1760,9,253,137,0,0,0,1
KeenCa00,2014,2195,11,330,182,0,0,0,1
KeenCa00,2015,3023,15,455,258,0,0,0,1
KeenCa00,2016,5224,24,777,454,0,0,0,1
KeenCa00,2017,8771,46,1258,779,2,1,0,1
KeenCa00,2018,12661,64,1844,1144,2,1,0,1
KeenCa00,2019,14368,75,2091,1304,2,1,0,1
KeenCa00,2020,14414,75,2101,1309,2,1,0,1
KeenCa00,2021,14876,78,2173,1356,2,1,0,1
KellJi00,1986,3593,22,480,285,0,0,0,9
KellJi00,1987,6391,41,899,535,0,0,1,9
KellJi00,1988,9771,56,1351,804,2,1,2,9
KellJi00,1989,12901,81,1742,1032,3,1,2,9
KellJi00,1990,15730,105,2088,1251,6,3,3,9
KellJi00,1991,19574,138,2562,1555,9,5,4,9
KellJi00,1992,23031,161,3024,1824,11,6,5,9
KellJi00,1993,26413,179,3494,2112,14,8,5,9
KellJi00,1994,29527,201,3942,2397,14,8,5,9
KellJi00,1995,32657,223,4400,2652,16,9,5,9
KellJi00,1996,35467,237,4779,2874,17,9,5,9
KilmBi00,1961,286,0,34,19,0,0,0,2
KilmBi00,1962,477,1,47,27,0,0,0,2
KilmBi00,1963,477,1,47,27,0,0,0,2
KilmBi00,1964,569,2,61,35,0,0,0,2
KilmBi00,1965,569,2,61,35,0,0,0,2
KilmBi00,1966,653,2,77,40,0,0,0,2
KilmBi00,1967,1994,8,281,137,0,0,0,2
KilmBi00,1968,4054,23,596,304,0,0,0,2
KilmBi00,1969,6586,43,956,497,0,0,0,2
KilmBi00,1970,8143,49,1193,632,0,0,0,2
KilmBi00,1971,10364,62,1499,798,1,0,0,2
KilmBi00,1972,12012,81,1724,918,4,2,1,2
KilmBi00,1973,13668,95,1951,1040,5,2,1,2
KilmBi00,1974,15300,105,2185,1177,6,2,1,2
KilmBi00,1975,17740,128,2531,1355,6,2,1,2
KilmBi00,1976,18992,140,2737,1463,7,2,1,2
KilmBi00,1977,20179,148,2938,1562,7,2,1,2
KilmBi00,1978,20495,152,2984,1585,7,2,1,2
KingSh00,1999,875,7,146,89,2,1,0,1
KingSh00,2000,3644,25,574,322,3,1,0,1
KingSh00,2001,3854,25,605,343,3,1,0,1
KingSh00,2002,3934,25,632,353,3,1,0,1
KingSh00,2003,4064,26,654,368,3,1,0,1
KingSh00,2004,4566,27,738,415,3,1,0,1
KosaBe00,1985,1578,8,248,124,1,0,0,3
KosaBe00,1986,5432,25,779,434,3,1,0,3
KosaBe00,1987,8465,47,1168,675,5,2,1,3
KosaBe00,1988,10355,57,1427,831,5,2,1,3
KosaBe00,1989,13888,75,1940,1134,7,3,1,3
KosaBe00,1990,16450,85,2363,1364,7,3,1,3
KosaBe00,1991,19937,103,2857,1671,7,3,1,3
KosaBe00,1992,21097,111,3012,1774,7,3,1,3
KosaBe00,1993,22314,119,3213,1889,7,3,1,3
KosaBe00,1994,22394,120,3225,1896,7,3,1,3
KosaBe00,1995,23093,123,3333,1970,7,3,1,3
KosaBe00,1996,23301,124,3365,1994,7,3,1,3
KramEr00,1987,559,4,92,45,0,0,0,1
KramEr00,1988,559,4,92,45,0,0,0,1
KramEr00,1989,559,4,92,45,0,0,0,1
KramEr00,1990,559,4,92,45,0,0,0,1
KramEr00,1991,2194,15,357,181,2,1,0,1
KramEr00,1992,2965,19,463,239,2,1,0,1
KramEr00,1993,3967,27,601,326,3,1,0,1
KramEr00,1994,5096,35,759,425,3,1,0,1
KramEr00,1995,8934,64,1281,740,3,1,0,1
KramEr00,1996,9715,67,1431,813,3,1,0,1
KramEr00,1997,12726,81,1908,1088,3,1,0,1
KramEr00,1998,14549,90,2158,1239,3,1,0,1
KramEr00,1999,15337,92,2299,1317,3,1,0,1
